Driver,Team,LapNumber,LapTimeSeconds,Compound,TyreLife,Stint,PitOutTime,PitInTime,TrackStatus,IsAccurate,Position,StintLap,PaceDelta,IsWinner,IsRedBull,CompundOrdinal
RUS,Mercedes,30.0,97.186,HARD,19.0,2.0,,,1,True,4.0,18,0.11400000000000432,False,False,2
RUS,Mercedes,33.0,95.838,HARD,2.0,3.0,,,1,True,9.0,1,-0.9030000000000058,False,False,2
RUS,Mercedes,34.0,95.241,HARD,3.0,3.0,,,1,True,6.0,2,-1.277000000000001,False,False,2
RUS,Mercedes,35.0,95.772,HARD,4.0,3.0,,,1,True,4.0,3,-0.5819999999999936,False,False,2
RUS,Mercedes,36.0,95.434,HARD,5.0,3.0,,,1,True,4.0,4,-0.8935000000000031,False,False,2
RUS,Mercedes,37.0,95.481,HARD,6.0,3.0,,,1,True,4.0,5,-0.35200000000000387,False,False,2
RUS,Mercedes,38.0,95.479,HARD,7.0,3.0,,,1,True,4.0,6,-0.6500000000000057,False,False,2
RUS,Mercedes,39.0,95.204,HARD,8.0,3.0,,,1,True,4.0,7,-0.6620000000000061,False,False,2
RUS,Mercedes,40.0,95.065,HARD,9.0,3.0,,,1,True,4.0,8,-1.0060000000000002,False,False,2
RUS,Mercedes,41.0,95.093,HARD,10.0,3.0,,,1,True,4.0,9,-0.5510000000000019,False,False,2
RUS,Mercedes,42.0,95.136,HARD,11.0,3.0,,,1,True,4.0,10,-0.20349999999999113,False,False,2
RUS,Mercedes,43.0,95.193,HARD,12.0,3.0,,,1,True,4.0,11,-0.10200000000000387,False,False,2
RUS,Mercedes,44.0,95.162,HARD,13.0,3.0,,,1,True,4.0,12,-0.1839999999999975,False,False,2
RUS,Mercedes,45.0,95.276,HARD,14.0,3.0,,,1,True,4.0,13,-0.043500000000008754,False,False,2
RUS,Mercedes,46.0,96.657,HARD,15.0,3.0,,,1,True,5.0,14,1.2180000000000035,False,False,2
RUS,Mercedes,47.0,95.805,HARD,16.0,3.0,,,1,True,5.0,15,0.1599999999999966,False,False,2
RUS,Mercedes,48.0,96.059,HARD,17.0,3.0,,,1,True,5.0,16,0.17099999999999227,False,False,2
RUS,Mercedes,49.0,95.954,HARD,18.0,3.0,,,1,True,5.0,17,0.15999999999998238,False,False,2
RUS,Mercedes,50.0,96.181,HARD,19.0,3.0,,,1,True,5.0,18,0.35899999999999466,False,False,2
RUS,Mercedes,51.0,95.852,HARD,20.0,3.0,,,1,True,5.0,19,-0.060000000000002274,False,False,2
RUS,Mercedes,52.0,96.186,HARD,21.0,3.0,,,1,True,5.0,20,0.1805000000000092,False,False,2
RUS,Mercedes,53.0,95.979,HARD,22.0,3.0,,,1,True,5.0,21,-0.00750000000000739,False,False,2
RUS,Mercedes,54.0,96.013,HARD,23.0,3.0,,,1,True,5.0,22,-0.046999999999997044,False,False,2
RUS,Mercedes,55.0,96.151,HARD,24.0,3.0,,,1,True,5.0,23,-0.029000000000010573,False,False,2
RUS,Mercedes,56.0,96.35,HARD,25.0,3.0,,,1,True,5.0,24,0.25,False,False,2
RUS,Mercedes,57.0,96.44,HARD,26.0,3.0,,,1,True,5.0,25,0.41100000000000136,False,False,2
NOR,McLaren,2.0,98.01,SOFT,5.0,1.0,,,1,True,7.0,1,-0.262999999999991,False,False,0
NOR,McLaren,3.0,97.787,SOFT,6.0,1.0,,,1,True,6.0,2,-0.563999999999993,False,False,0
NOR,McLaren,4.0,97.45,SOFT,7.0,1.0,,,1,True,6.0,3,-0.8485000000000014,False,False,0
NOR,McLaren,5.0,97.794,SOFT,8.0,1.0,,,1,True,6.0,4,-0.6354999999999933,False,False,0
NOR,McLaren,6.0,97.896,SOFT,9.0,1.0,,,1,True,6.0,5,-0.3760000000000048,False,False,0
NOR,McLaren,7.0,97.86,SOFT,10.0,1.0,,,1,True,6.0,6,-0.6490000000000009,False,False,0
NOR,McLaren,8.0,98.134,SOFT,11.0,1.0,,,1,True,6.0,7,-0.2330000000000041,False,False,0
NOR,McLaren,9.0,98.064,SOFT,12.0,1.0,,,1,True,6.0,8,-0.5810000000000031,False,False,0
NOR,McLaren,11.0,98.172,SOFT,14.0,1.0,,,1,True,5.0,9,-0.14450000000000784,False,False,0
NOR,McLaren,12.0,98.082,SOFT,15.0,1.0,,,1,True,4.0,10,0.18799999999998818,False,False,0
NOR,McLaren,15.0,96.912,HARD,2.0,2.0,,,1,True,8.0,1,-0.3634999999999877,False,False,2
NOR,McLaren,16.0,96.565,HARD,3.0,2.0,,,1,True,6.0,2,-0.7810000000000059,False,False,2
NOR,McLaren,17.0,96.776,HARD,4.0,2.0,,,1,True,6.0,3,-0.6159999999999997,False,False,2
NOR,McLaren,18.0,96.508,HARD,5.0,2.0,,,1,True,6.0,4,-1.0440000000000111,False,False,2
NOR,McLaren,19.0,96.416,HARD,6.0,2.0,,,1,True,6.0,5,-1.0589999999999975,False,False,2
NOR,McLaren,20.0,96.501,HARD,7.0,2.0,,,1,True,6.0,6,-1.1999999999999886,False,False,2
NOR,McLaren,21.0,96.62,HARD,8.0,2.0,,,1,True,6.0,7,-0.7719999999999914,False,False,2
NOR,McLaren,22.0,96.668,HARD,9.0,2.0,,,1,True,6.0,8,-0.7569999999999908,False,False,2
NOR,McLaren,23.0,96.696,HARD,10.0,2.0,,,1,True,6.0,9,-0.7469999999999999,False,False,2
NOR,McLaren,24.0,96.823,HARD,11.0,2.0,,,1,True,6.0,10,-0.5170000000000101,False,False,2
NOR,McLaren,25.0,96.73,HARD,12.0,2.0,,,1,True,6.0,11,-0.7849999999999966,False,False,2
NOR,McLaren,26.0,96.566,HARD,13.0,2.0,,,1,True,6.0,12,-1.1825000000000045,False,False,2
NOR,McLaren,27.0,96.726,HARD,14.0,2.0,,,1,True,6.0,13,-0.4749999999999943,False,False,2
NOR,McLaren,28.0,97.018,HARD,15.0,2.0,,,1,True,6.0,14,-0.2360000000000042,False,False,2
NOR,McLaren,29.0,97.041,HARD,16.0,2.0,,,1,True,6.0,15,-0.04400000000001114,False,False,2
NOR,McLaren,30.0,96.986,HARD,17.0,2.0,,,1,True,6.0,16,-0.08599999999999852,False,False,2
NOR,McLaren,31.0,97.083,HARD,18.0,2.0,,,1,True,6.0,17,0.11700000000000443,False,False,2
NOR,McLaren,32.0,97.171,HARD,19.0,2.0,,,1,True,5.0,18,0.2360000000000042,False,False,2
NOR,McLaren,35.0,94.476,HARD,2.0,3.0,,,1,True,7.0,1,-1.8780000000000001,False,False,2
NOR,McLaren,36.0,95.69,HARD,3.0,3.0,,,1,True,6.0,2,-0.6375000000000028,False,False,2
NOR,McLaren,37.0,95.067,HARD,4.0,3.0,,,1,True,6.0,3,-0.7660000000000053,False,False,2
NOR,McLaren,38.0,95.149,HARD,5.0,3.0,,,1,True,6.0,4,-0.980000000000004,False,False,2
NOR,McLaren,39.0,94.88,HARD,6.0,3.0,,,1,True,6.0,5,-0.9860000000000042,False,False,2
NOR,McLaren,40.0,95.276,HARD,7.0,3.0,,,1,True,6.0,6,-0.7950000000000017,False,False,2
NOR,McLaren,41.0,95.069,HARD,8.0,3.0,,,1,True,6.0,7,-0.5750000000000028,False,False,2
NOR,McLaren,42.0,95.165,HARD,9.0,3.0,,,1,True,6.0,8,-0.17449999999998056,False,False,2
NOR,McLaren,43.0,95.295,HARD,10.0,3.0,,,1,True,6.0,9,0.0,False,False,2
NOR,McLaren,44.0,95.346,HARD,11.0,3.0,,,1,True,6.0,10,0.0,False,False,2
NOR,McLaren,45.0,95.338,HARD,12.0,3.0,,,1,True,6.0,11,0.01849999999998886,False,False,2
NOR,McLaren,46.0,95.371,HARD,13.0,3.0,,,1,True,6.0,12,-0.06799999999999784,False,False,2
NOR,McLaren,47.0,95.485,HARD,14.0,3.0,,,1,True,6.0,13,-0.1600000000000108,False,False,2
NOR,McLaren,48.0,95.717,HARD,15.0,3.0,,,1,True,6.0,14,-0.17100000000000648,False,False,2
NOR,McLaren,49.0,95.674,HARD,16.0,3.0,,,1,True,6.0,15,-0.12000000000000455,False,False,2
NOR,McLaren,50.0,95.657,HARD,17.0,3.0,,,1,True,6.0,16,-0.16500000000000625,False,False,2
NOR,McLaren,51.0,96.038,HARD,18.0,3.0,,,1,True,6.0,17,0.12599999999999056,False,False,2
NOR,McLaren,52.0,95.922,HARD,19.0,3.0,,,1,True,6.0,18,-0.0835000000000008,False,False,2
NOR,McLaren,53.0,95.782,HARD,20.0,3.0,,,1,True,6.0,19,-0.20450000000001012,False,False,2
NOR,McLaren,54.0,95.934,HARD,21.0,3.0,,,1,True,6.0,20,-0.12600000000000477,False,False,2
NOR,McLaren,55.0,96.223,HARD,22.0,3.0,,,1,True,6.0,21,0.042999999999992156,False,False,2
NOR,McLaren,56.0,95.976,HARD,23.0,3.0,,,1,True,6.0,22,-0.12399999999999523,False,False,2
NOR,McLaren,57.0,96.582,HARD,24.0,3.0,,,1,True,6.0,23,0.5529999999999973,False,False,2
HAM,Mercedes,2.0,98.273,SOFT,5.0,1.0,,,1,True,9.0,1,0.0,False,False,0
HAM,Mercedes,3.0,98.303,SOFT,6.0,1.0,,,1,True,9.0,2,-0.04800000000000182,False,False,0
HAM,Mercedes,4.0,98.287,SOFT,7.0,1.0,,,1,True,9.0,3,-0.011499999999998067,False,False,0
HAM,Mercedes,5.0,98.35,SOFT,8.0,1.0,,,1,True,9.0,4,-0.07949999999999591,False,False,0
HAM,Mercedes,6.0,98.183,SOFT,9.0,1.0,,,1,True,9.0,5,-0.08899999999999864,False,False,0
HAM,Mercedes,7.0,97.839,SOFT,10.0,1.0,,,1,True,9.0,6,-0.6700000000000017,False,False,0
HAM,Mercedes,8.0,98.221,SOFT,11.0,1.0,,,1,True,9.0,7,-0.1460000000000008,False,False,0
HAM,Mercedes,9.0,98.645,SOFT,12.0,1.0,,,1,True,9.0,8,0.0,False,False,0
HAM,Mercedes,11.0,98.236,SOFT,14.0,1.0,,,1,True,8.0,9,-0.08050000000000068,False,False,0
HAM,Mercedes,14.0,97.178,HARD,2.0,2.0,,,1,True,11.0,1,-0.3760000000000048,False,False,2
HAM,Mercedes,15.0,97.264,HARD,3.0,2.0,,,1,True,10.0,2,-0.011499999999998067,False,False,2
HAM,Mercedes,16.0,97.091,HARD,4.0,2.0,,,1,True,8.0,3,-0.25500000000000966,False,False,2
HAM,Mercedes,17.0,97.111,HARD,5.0,2.0,,,1,True,8.0,4,-0.2809999999999917,False,False,2
HAM,Mercedes,18.0,96.85,HARD,6.0,2.0,,,1,True,8.0,5,-0.7020000000000124,False,False,2
HAM,Mercedes,19.0,96.694,HARD,7.0,2.0,,,1,True,8.0,6,-0.7809999999999917,False,False,2
HAM,Mercedes,20.0,96.264,HARD,8.0,2.0,,,1,True,8.0,7,-1.4369999999999976,False,False,2
HAM,Mercedes,21.0,96.51,HARD,9.0,2.0,,,1,True,8.0,8,-0.8819999999999908,False,False,2
HAM,Mercedes,22.0,96.633,HARD,10.0,2.0,,,1,True,8.0,9,-0.7920000000000016,False,False,2
HAM,Mercedes,23.0,96.717,HARD,11.0,2.0,,,1,True,8.0,10,-0.7259999999999991,False,False,2
HAM,Mercedes,24.0,96.666,HARD,12.0,2.0,,,1,True,8.0,11,-0.6740000000000066,False,False,2
HAM,Mercedes,25.0,96.919,HARD,13.0,2.0,,,1,True,8.0,12,-0.5960000000000036,False,False,2
HAM,Mercedes,26.0,96.714,HARD,14.0,2.0,,,1,True,8.0,13,-1.0345000000000084,False,False,2
HAM,Mercedes,27.0,97.201,HARD,15.0,2.0,,,1,True,8.0,14,0.0,False,False,2
HAM,Mercedes,28.0,96.692,HARD,16.0,2.0,,,1,True,8.0,15,-0.5620000000000118,False,False,2
HAM,Mercedes,29.0,96.786,HARD,17.0,2.0,,,1,True,8.0,16,-0.2990000000000066,False,False,2
HAM,Mercedes,30.0,97.244,HARD,18.0,2.0,,,1,True,8.0,17,0.17199999999999704,False,False,2
HAM,Mercedes,31.0,96.975,HARD,19.0,2.0,,,1,True,8.0,18,0.009000000000000341,False,False,2
HAM,Mercedes,32.0,97.325,HARD,20.0,2.0,,,1,True,7.0,19,0.39000000000000057,False,False,2
HAM,Mercedes,35.0,95.489,HARD,2.0,3.0,,,1,True,8.0,1,-0.8649999999999949,False,False,2
HAM,Mercedes,36.0,95.279,HARD,3.0,3.0,,,1,True,8.0,2,-1.0485000000000042,False,False,2
HAM,Mercedes,37.0,95.597,HARD,4.0,3.0,,,1,True,8.0,3,-0.2360000000000042,False,False,2
HAM,Mercedes,38.0,94.966,HARD,5.0,3.0,,,1,True,8.0,4,-1.163000000000011,False,False,2
HAM,Mercedes,39.0,94.722,HARD,6.0,3.0,,,1,True,7.0,5,-1.1440000000000055,False,False,2
HAM,Mercedes,40.0,95.041,HARD,7.0,3.0,,,1,True,7.0,6,-1.0300000000000011,False,False,2
HAM,Mercedes,41.0,94.94,HARD,8.0,3.0,,,1,True,7.0,7,-0.7040000000000077,False,False,2
HAM,Mercedes,42.0,94.996,HARD,9.0,3.0,,,1,True,7.0,8,-0.3434999999999917,False,False,2
HAM,Mercedes,43.0,94.935,HARD,10.0,3.0,,,1,True,7.0,9,-0.35999999999999943,False,False,2
HAM,Mercedes,44.0,95.169,HARD,11.0,3.0,,,1,True,7.0,10,-0.1770000000000067,False,False,2
HAM,Mercedes,45.0,95.184,HARD,12.0,3.0,,,1,True,7.0,11,-0.1355000000000075,False,False,2
HAM,Mercedes,46.0,95.285,HARD,13.0,3.0,,,1,True,7.0,12,-0.15399999999999636,False,False,2
HAM,Mercedes,47.0,95.226,HARD,14.0,3.0,,,1,True,7.0,13,-0.41900000000001114,False,False,2
HAM,Mercedes,48.0,96.165,HARD,15.0,3.0,,,1,True,7.0,14,0.277000000000001,False,False,2
HAM,Mercedes,49.0,95.914,HARD,16.0,3.0,,,1,True,7.0,15,0.11999999999999034,False,False,2
HAM,Mercedes,50.0,95.612,HARD,17.0,3.0,,,1,True,7.0,16,-0.21000000000000796,False,False,2
HAM,Mercedes,51.0,95.532,HARD,18.0,3.0,,,1,True,7.0,17,-0.38000000000000966,False,False,2
HAM,Mercedes,52.0,95.479,HARD,19.0,3.0,,,1,True,7.0,18,-0.5264999999999986,False,False,2
HAM,Mercedes,53.0,95.55,HARD,20.0,3.0,,,1,True,7.0,19,-0.43650000000000944,False,False,2
HAM,Mercedes,54.0,95.974,HARD,21.0,3.0,,,1,True,7.0,20,-0.08599999999999852,False,False,2
HAM,Mercedes,55.0,95.633,HARD,22.0,3.0,,,1,True,7.0,21,-0.5470000000000113,False,False,2
HAM,Mercedes,56.0,95.706,HARD,23.0,3.0,,,1,True,7.0,22,-0.39399999999999125,False,False,2
HAM,Mercedes,57.0,96.138,HARD,24.0,3.0,,,1,True,7.0,23,0.10900000000000887,False,False,2
PIA,McLaren,2.0,98.382,SOFT,5.0,1.0,,,1,True,8.0,1,0.10900000000000887,False,False,0
PIA,McLaren,3.0,98.258,SOFT,6.0,1.0,,,1,True,8.0,2,-0.09300000000000352,False,False,0
PIA,McLaren,4.0,97.897,SOFT,7.0,1.0,,,1,True,8.0,3,-0.40149999999999864,False,False,0
PIA,McLaren,5.0,97.859,SOFT,8.0,1.0,,,1,True,7.0,4,-0.5704999999999956,False,False,0
PIA,McLaren,6.0,97.955,SOFT,9.0,1.0,,,1,True,7.0,5,-0.3170000000000073,False,False,0
PIA,McLaren,7.0,97.984,SOFT,10.0,1.0,,,1,True,7.0,6,-0.5250000000000057,False,False,0
PIA,McLaren,8.0,97.956,SOFT,11.0,1.0,,,1,True,7.0,7,-0.41100000000000136,False,False,0
PIA,McLaren,9.0,98.096,SOFT,12.0,1.0,,,1,True,7.0,8,-0.5489999999999924,False,False,0
PIA,McLaren,11.0,98.397,SOFT,14.0,1.0,,,1,True,7.0,9,0.08050000000000068,False,False,0
PIA,McLaren,14.0,96.796,HARD,2.0,2.0,,,1,True,10.0,1,-0.7579999999999956,False,False,2
PIA,McLaren,15.0,96.823,HARD,3.0,2.0,,,1,True,9.0,2,-0.45250000000000057,False,False,2
PIA,McLaren,16.0,96.427,HARD,4.0,2.0,,,1,True,7.0,3,-0.9189999999999969,False,False,2
PIA,McLaren,17.0,96.872,HARD,5.0,2.0,,,1,True,7.0,4,-0.519999999999996,False,False,2
PIA,McLaren,18.0,97.095,HARD,6.0,2.0,,,1,True,7.0,5,-0.45700000000000784,False,False,2
PIA,McLaren,19.0,96.577,HARD,7.0,2.0,,,1,True,7.0,6,-0.8979999999999961,False,False,2
PIA,McLaren,20.0,96.644,HARD,8.0,2.0,,,1,True,7.0,7,-1.056999999999988,False,False,2
PIA,McLaren,21.0,96.733,HARD,9.0,2.0,,,1,True,7.0,8,-0.6589999999999918,False,False,2
PIA,McLaren,22.0,96.555,HARD,10.0,2.0,,,1,True,7.0,9,-0.8699999999999903,False,False,2
PIA,McLaren,23.0,96.68,HARD,11.0,2.0,,,1,True,7.0,10,-0.762999999999991,False,False,2
PIA,McLaren,24.0,96.884,HARD,12.0,2.0,,,1,True,7.0,11,-0.45600000000000307,False,False,2
PIA,McLaren,25.0,97.008,HARD,13.0,2.0,,,1,True,7.0,12,-0.507000000000005,False,False,2
PIA,McLaren,26.0,96.882,HARD,14.0,2.0,,,1,True,7.0,13,-0.866500000000002,False,False,2
PIA,McLaren,27.0,96.905,HARD,15.0,2.0,,,1,True,7.0,14,-0.29599999999999227,False,False,2
PIA,McLaren,28.0,96.905,HARD,16.0,2.0,,,1,True,7.0,15,-0.34900000000000375,False,False,2
PIA,McLaren,29.0,97.179,HARD,17.0,2.0,,,1,True,7.0,16,0.09399999999999409,False,False,2
PIA,McLaren,30.0,97.177,HARD,18.0,2.0,,,1,True,7.0,17,0.10500000000000398,False,False,2
PIA,McLaren,31.0,97.57,HARD,19.0,2.0,,,1,True,7.0,18,0.6039999999999992,False,False,2
PIA,McLaren,32.0,97.163,HARD,20.0,2.0,,,1,True,6.0,19,0.22799999999999443,False,False,2
PIA,McLaren,33.0,97.088,HARD,21.0,2.0,,,1,True,6.0,20,0.3469999999999942,False,False,2
PIA,McLaren,36.0,95.153,HARD,2.0,3.0,,,1,True,9.0,1,-1.1744999999999948,False,False,2
PIA,McLaren,37.0,94.774,HARD,3.0,3.0,,,1,True,9.0,2,-1.0589999999999975,False,False,2
PIA,McLaren,38.0,95.298,HARD,4.0,3.0,,,1,True,9.0,3,-0.8310000000000031,False,False,2
PIA,McLaren,39.0,94.983,HARD,5.0,3.0,,,1,True,9.0,4,-0.8829999999999956,False,False,2
PIA,McLaren,40.0,95.005,HARD,6.0,3.0,,,1,True,8.0,5,-1.0660000000000025,False,False,2
PIA,McLaren,41.0,95.109,HARD,7.0,3.0,,,1,True,8.0,6,-0.5350000000000108,False,False,2
PIA,McLaren,42.0,95.341,HARD,8.0,3.0,,,1,True,8.0,7,0.0015000000000071623,False,False,2
PIA,McLaren,43.0,95.258,HARD,9.0,3.0,,,1,True,8.0,8,-0.03700000000000614,False,False,2
PIA,McLaren,44.0,95.238,HARD,10.0,3.0,,,1,True,8.0,9,-0.10800000000000409,False,False,2
PIA,McLaren,45.0,95.306,HARD,11.0,3.0,,,1,True,8.0,10,-0.013500000000007617,False,False,2
PIA,McLaren,46.0,95.296,HARD,12.0,3.0,,,1,True,8.0,11,-0.14299999999998647,False,False,2
PIA,McLaren,47.0,95.376,HARD,13.0,3.0,,,1,True,8.0,12,-0.26900000000000546,False,False,2
PIA,McLaren,48.0,95.702,HARD,14.0,3.0,,,1,True,8.0,13,-0.18600000000000705,False,False,2
PIA,McLaren,49.0,95.653,HARD,15.0,3.0,,,1,True,8.0,14,-0.14100000000000534,False,False,2
PIA,McLaren,50.0,95.984,HARD,16.0,3.0,,,1,True,8.0,15,0.16199999999999193,False,False,2
PIA,McLaren,51.0,95.8,HARD,17.0,3.0,,,1,True,8.0,16,-0.11200000000000898,False,False,2
PIA,McLaren,52.0,96.024,HARD,18.0,3.0,,,1,True,8.0,17,0.01850000000000307,False,False,2
PIA,McLaren,53.0,95.739,HARD,19.0,3.0,,,1,True,8.0,18,-0.24750000000000227,False,False,2
PIA,McLaren,54.0,96.107,HARD,20.0,3.0,,,1,True,8.0,19,0.046999999999997044,False,False,2
PIA,McLaren,55.0,95.973,HARD,21.0,3.0,,,1,True,8.0,20,-0.20700000000000784,False,False,2
PIA,McLaren,56.0,96.1,HARD,22.0,3.0,,,1,True,8.0,21,0.0,False,False,2
PIA,McLaren,57.0,95.92,HARD,23.0,3.0,,,1,True,8.0,22,-0.10899999999999466,False,False,2
ALO,Aston Martin,2.0,98.02,SOFT,5.0,1.0,,,1,True,6.0,1,-0.2530000000000001,False,False,0
ALO,Aston Martin,3.0,99.046,SOFT,6.0,1.0,,,1,True,7.0,2,0.6950000000000074,False,False,0
ALO,Aston Martin,4.0,97.776,SOFT,7.0,1.0,,,1,True,7.0,3,-0.522500000000008,False,False,0
ALO,Aston Martin,5.0,99.292,SOFT,8.0,1.0,,,1,True,8.0,4,0.8625000000000114,False,False,0
ALO,Aston Martin,6.0,98.053,SOFT,9.0,1.0,,,1,True,8.0,5,-0.2190000000000083,False,False,0
ALO,Aston Martin,7.0,98.008,SOFT,10.0,1.0,,,1,True,8.0,6,-0.5010000000000048,False,False,0
ALO,Aston Martin,8.0,98.103,SOFT,11.0,1.0,,,1,True,8.0,7,-0.26400000000001,False,False,0
ALO,Aston Martin,9.0,98.896,SOFT,12.0,1.0,,,1,True,8.0,8,0.2510000000000048,False,False,0
ALO,Aston Martin,11.0,98.554,SOFT,14.0,1.0,,,1,True,9.0,9,0.23749999999999716,False,False,0
ALO,Aston Martin,12.0,98.543,SOFT,15.0,1.0,,,1,True,6.0,10,0.6490000000000009,False,False,0
ALO,Aston Martin,13.0,98.587,SOFT,16.0,1.0,,,1,True,4.0,11,1.2240000000000038,False,False,0
ALO,Aston Martin,14.0,98.612,SOFT,17.0,1.0,,,1,True,3.0,12,1.0579999999999927,False,False,0
ALO,Aston Martin,17.0,96.97,HARD,2.0,2.0,,,1,True,9.0,1,-0.42199999999999704,False,False,2
ALO,Aston Martin,18.0,97.361,HARD,3.0,2.0,,,1,True,9.0,2,-0.1910000000000025,False,False,2
ALO,Aston Martin,19.0,97.072,HARD,4.0,2.0,,,1,True,9.0,3,-0.4029999999999916,False,False,2
ALO,Aston Martin,20.0,97.357,HARD,5.0,2.0,,,1,True,9.0,4,-0.3439999999999941,False,False,2
ALO,Aston Martin,21.0,97.342,HARD,6.0,2.0,,,1,True,9.0,5,-0.04999999999999716,False,False,2
ALO,Aston Martin,22.0,97.122,HARD,7.0,2.0,,,1,True,9.0,6,-0.30299999999999727,False,False,2
ALO,Aston Martin,23.0,97.265,HARD,8.0,2.0,,,1,True,9.0,7,-0.17799999999999727,False,False,2
ALO,Aston Martin,24.0,97.046,HARD,9.0,2.0,,,1,True,9.0,8,-0.29399999999999693,False,False,2
ALO,Aston Martin,25.0,97.179,HARD,10.0,2.0,,,1,True,9.0,9,-0.3359999999999985,False,False,2
ALO,Aston Martin,26.0,97.638,HARD,11.0,2.0,,,1,True,9.0,10,-0.11050000000000182,False,False,2
ALO,Aston Martin,27.0,96.945,HARD,12.0,2.0,,,1,True,9.0,11,-0.2560000000000002,False,False,2
ALO,Aston Martin,28.0,97.256,HARD,13.0,2.0,,,1,True,9.0,12,0.001999999999995339,False,False,2
ALO,Aston Martin,29.0,97.104,HARD,14.0,2.0,,,1,True,9.0,13,0.018999999999991246,False,False,2
ALO,Aston Martin,30.0,96.982,HARD,15.0,2.0,,,1,True,9.0,14,-0.09000000000000341,False,False,2
ALO,Aston Martin,31.0,96.957,HARD,16.0,2.0,,,1,True,9.0,15,-0.009000000000000341,False,False,2
ALO,Aston Martin,32.0,97.056,HARD,17.0,2.0,,,1,True,8.0,16,0.12099999999999511,False,False,2
ALO,Aston Martin,33.0,97.202,HARD,18.0,2.0,,,1,True,8.0,17,0.4609999999999985,False,False,2
ALO,Aston Martin,34.0,97.601,HARD,19.0,2.0,,,1,True,7.0,18,1.0829999999999984,False,False,2
ALO,Aston Martin,35.0,97.273,HARD,20.0,2.0,,,1,True,5.0,19,0.9189999999999969,False,False,2
ALO,Aston Martin,36.0,98.343,HARD,21.0,2.0,,,1,True,7.0,20,2.015500000000003,False,False,2
ALO,Aston Martin,37.0,96.799,HARD,22.0,2.0,,,1,True,7.0,21,0.9660000000000082,False,False,2
ALO,Aston Martin,38.0,97.297,HARD,23.0,2.0,,,1,True,7.0,22,1.1679999999999922,False,False,2
ALO,Aston Martin,39.0,97.946,HARD,24.0,2.0,,,1,True,8.0,23,2.0799999999999983,False,False,2
ALO,Aston Martin,40.0,98.061,HARD,25.0,2.0,,,1,True,9.0,24,1.990000000000009,False,False,2
ALO,Aston Martin,43.0,95.107,HARD,2.0,3.0,,,1,True,11.0,1,-0.1880000000000024,False,False,2
ALO,Aston Martin,44.0,94.981,HARD,3.0,3.0,,,1,True,10.0,2,-0.3650000000000091,False,False,2
ALO,Aston Martin,45.0,94.872,HARD,4.0,3.0,,,1,True,10.0,3,-0.4475000000000051,False,False,2
ALO,Aston Martin,46.0,95.126,HARD,5.0,3.0,,,1,True,10.0,4,-0.3129999999999882,False,False,2
ALO,Aston Martin,47.0,95.225,HARD,6.0,3.0,,,1,True,10.0,5,-0.4200000000000159,False,False,2
ALO,Aston Martin,48.0,94.199,HARD,7.0,3.0,,,1,True,9.0,6,-1.6890000000000072,False,False,2
ALO,Aston Martin,49.0,94.571,HARD,8.0,3.0,,,1,True,9.0,7,-1.2230000000000132,False,False,2
ALO,Aston Martin,50.0,94.677,HARD,9.0,3.0,,,1,True,9.0,8,-1.144999999999996,False,False,2
ALO,Aston Martin,51.0,94.916,HARD,10.0,3.0,,,1,True,9.0,9,-0.9960000000000093,False,False,2
ALO,Aston Martin,52.0,94.862,HARD,11.0,3.0,,,1,True,9.0,10,-1.143500000000003,False,False,2
ALO,Aston Martin,53.0,95.249,HARD,12.0,3.0,,,1,True,9.0,11,-0.7375000000000114,False,False,2
ALO,Aston Martin,54.0,95.745,HARD,13.0,3.0,,,1,True,9.0,12,-0.3149999999999977,False,False,2
ALO,Aston Martin,55.0,95.066,HARD,14.0,3.0,,,1,True,9.0,13,-1.1140000000000043,False,False,2
ALO,Aston Martin,56.0,95.014,HARD,15.0,3.0,,,1,True,9.0,14,-1.0859999999999985,False,False,2
ALO,Aston Martin,57.0,95.276,HARD,16.0,3.0,,,1,True,9.0,15,-0.7530000000000001,False,False,2
STR,Aston Martin,2.0,97.987,SOFT,2.0,1.0,,,1,True,19.0,1,-0.28600000000000136,False,False,0
STR,Aston Martin,3.0,98.279,SOFT,3.0,1.0,,,1,True,19.0,2,-0.07200000000000273,False,False,0
STR,Aston Martin,4.0,98.364,SOFT,4.0,1.0,,,1,True,19.0,3,0.06550000000000011,False,False,0
STR,Aston Martin,5.0,98.725,SOFT,5.0,1.0,,,1,True,18.0,4,0.2955000000000041,False,False,0
STR,Aston Martin,6.0,98.925,SOFT,6.0,1.0,,,1,True,18.0,5,0.6529999999999916,False,False,0
STR,Aston Martin,7.0,98.769,SOFT,7.0,1.0,,,1,True,18.0,6,0.2600000000000051,False,False,0
STR,Aston Martin,8.0,98.857,SOFT,8.0,1.0,,,1,True,18.0,7,0.4899999999999949,False,False,0
STR,Aston Martin,11.0,96.494,HARD,2.0,2.0,,,1,True,17.0,1,-1.8225000000000051,False,False,2
STR,Aston Martin,12.0,97.175,HARD,3.0,2.0,,,1,True,16.0,2,-0.7190000000000083,False,False,2
STR,Aston Martin,13.0,97.289,HARD,4.0,2.0,,,1,True,14.0,3,-0.07399999999999807,False,False,2
STR,Aston Martin,14.0,97.624,HARD,5.0,2.0,,,1,True,13.0,4,0.06999999999999318,False,False,2
